,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
517,5.56199998856,0.53120007515,0.780358006773,0.817602935504,entropy,,auto,7,300,"{'max_features': 'auto', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",196,0.744019138756,0.814432989691,0.796163069544,0.812727272727,0.826506024096,0.820217917676,0.778588807786,0.819444444444,0.756157635468,0.82119205298,0.37170522719,0.0343708396011,0.0293371800215,0.00337436498216
518,9.45959997177,0.801800012589,0.775520077407,0.816634922019,entropy,,auto,7,500,"{'max_features': 'auto', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",229,0.751196172249,0.816252274106,0.781774580336,0.811515151515,0.814457831325,0.813559322034,0.776155717762,0.821859903382,0.753694581281,0.819987959061,0.353594471677,0.0154194911129,0.0229257021094,0.00385645102004
519,18.6452000141,1.72219991684,0.780358006773,0.816145191589,entropy,,auto,7,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",196,0.748803827751,0.816252274106,0.791366906475,0.807272727273,0.821686746988,0.812953995157,0.78102189781,0.81884057971,0.758620689655,0.825406381698,0.872231740641,0.0880508837056,0.0257222204119,0.00603242212927
520,1.73440003395,0.160599946976,0.77358490566,0.802125550616,entropy,,auto,9,100,"{'max_features': 'auto', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 9}",248,0.748803827751,0.802304426925,0.78896882494,0.79696969697,0.81686746988,0.80205811138,0.776155717762,0.807971014493,0.73645320197,0.801324503311,0.0959136799249,0.0017435480693,0.0286389447369,0.00350515324417
521,5.33499999046,0.548999977112,0.767779390421,0.802000263237,entropy,,auto,9,300,"{'max_features': 'auto', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 9}",314,0.736842105263,0.799878714372,0.781774580336,0.799393939394,0.809638554217,0.800847457627,0.773722627737,0.802536231884,0.73645320197,0.807344972908,0.294795557666,0.0270480876086,0.028011386162,0.00288014021155
522,8.90379991531,0.816400051117,0.772133526851,0.803934902412,entropy,,auto,9,500,"{'max_features': 'auto', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 9}",259,0.748803827751,0.802304426925,0.786570743405,0.799393939394,0.814457831325,0.80205811138,0.768856447689,0.807971014493,0.741379310345,0.807947019868,0.284224052467,0.0229049374854,0.0264515690657,0.00344059376348
523,17.7046000481,1.81939992905,0.768263183358,0.803815012574,entropy,,auto,9,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 9}",307,0.741626794258,0.803517283202,0.784172661871,0.799393939394,0.807228915663,0.803268765133,0.768856447689,0.803743961353,0.738916256158,0.809151113787,0.934388916698,0.0900791000632,0.0258576407065,0.00311165362915
524,1.6740000248,0.172599983215,0.758587324625,0.790508657678,entropy,,auto,11,100,"{'max_features': 'auto', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 11}",454,0.732057416268,0.79017586416,0.779376498801,0.792121212121,0.785542168675,0.782082324455,0.76399026764,0.788043478261,0.731527093596,0.800120409392,0.0715485341187,0.00338236909559,0.0229136100908,0.00586816931433
525,5.14459996223,0.559200000763,0.757619738752,0.788329521031,entropy,,auto,11,300,"{'max_features': 'auto', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 11}",471,0.72966507177,0.783505154639,0.769784172662,0.784242424242,0.787951807229,0.788740920097,0.766423357664,0.789855072464,0.733990147783,0.795304033715,0.241398157964,0.0440153903125,0.0223088894591,0.0042689402615
526,8.49319996834,0.826200056076,0.759071117562,0.792564066076,entropy,,auto,11,500,"{'max_features': 'auto', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 11}",444,0.734449760766,0.79017586416,0.776978417266,0.792121212121,0.785542168675,0.787530266344,0.766423357664,0.792270531401,0.731527093596,0.800722456352,0.378465002952,0.033914044557,0.0220847615648,0.00442457370273
527,16.6880000114,1.67119998932,0.761973875181,0.790511424651,entropy,,auto,11,1000,"{'max_features': 'auto', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 11}",399,0.739234449761,0.793208004851,0.774580335731,0.785454545455,0.797590361446,0.788740920097,0.76399026764,0.788043478261,0.733990147783,0.797110174594,0.756752310259,0.0701153977826,0.0233653563186,0.00413793471555
528,6.73079996109,0.185800027847,0.874697629415,0.982702470601,entropy,,sqrt,1,100,"{'max_features': 'sqrt', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1}",7,0.858851674641,0.980594299576,0.877697841727,0.984848484848,0.886746987952,0.981234866828,0.878345498783,0.982487922705,0.871921182266,0.984346779049,0.468915996829,0.0105716409458,0.00926841152677,0.00167053309625
529,18.9065999985,0.470000076294,0.874697629415,0.983187172607,entropy,,sqrt,1,300,"{'max_features': 'sqrt', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1}",7,0.851674641148,0.981807155852,0.875299760192,0.984848484848,0.893975903614,0.982445520581,0.880778588808,0.982487922705,0.871921182266,0.984346779049,0.541851841784,0.0124097194482,0.013811199272,0.001187273335
530,31.4077999592,0.777999973297,0.874213836478,0.983187172607,entropy,,sqrt,1,500,"{'max_features': 'sqrt', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1}",11,0.854066985646,0.981807155852,0.875299760192,0.984848484848,0.893975903614,0.982445520581,0.875912408759,0.982487922705,0.871921182266,0.984346779049,1.35940596089,0.0168759877008,0.012741137985,0.001187273335
531,64.6969999313,1.72279996872,0.873730043541,0.983187172607,entropy,,sqrt,1,1000,"{'max_features': 'sqrt', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 1}",14,0.854066985646,0.981807155852,0.875299760192,0.984848484848,0.893975903614,0.982445520581,0.878345498783,0.982487922705,0.866995073892,0.984346779049,2.6274092231,0.114211151095,0.0131956917359,0.001187273335
532,2.28180007935,0.160400009155,0.81809385583,0.873960681028,entropy,,sqrt,3,100,"{'max_features': 'sqrt', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3}",66,0.803827751196,0.874469375379,0.836930455635,0.870909090909,0.855421686747,0.867433414044,0.812652068127,0.872584541063,0.78078817734,0.884406983745,0.140944536097,0.00440903666842,0.0259179324872,0.00571305851774
533,7.34479999542,0.484000015259,0.817126269956,0.876136417108,entropy,,sqrt,3,300,"{'max_features': 'sqrt', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3}",73,0.794258373206,0.872043662826,0.836930455635,0.872121212121,0.850602409639,0.872881355932,0.815085158151,0.879830917874,0.788177339901,0.883804936785,0.481861187419,0.0440409353572,0.0239856261994,0.00481504853367
534,11.3308000088,0.805599975586,0.81809385583,0.875289835983,entropy,,sqrt,3,500,"{'max_features': 'sqrt', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3}",66,0.796650717703,0.873862947241,0.832134292566,0.870303030303,0.850602409639,0.869249394673,0.817518248175,0.879830917874,0.793103448276,0.883202889825,0.706562297626,0.0388257514897,0.0216256428455,0.00541533045063
535,23.4327999592,1.80700006485,0.815674891147,0.873476836444,entropy,,sqrt,3,1000,"{'max_features': 'sqrt', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 3}",81,0.801435406699,0.868405093996,0.829736211031,0.870303030303,0.853012048193,0.872881355932,0.807785888078,0.875,0.785714285714,0.880794701987,1.13234086227,0.100443021057,0.0234408418899,0.00429002091453
536,1.99919996262,0.172400093079,0.794388001935,0.835750583792,entropy,,sqrt,5,100,"{'max_features': 'sqrt', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5}",128,0.763157894737,0.837477258945,0.820143884892,0.83696969697,0.838554216867,0.834745762712,0.78102189781,0.827898550725,0.768472906404,0.841661649609,0.11397780396,0.00628014599966,0.0298352299974,0.00451823929881
537,6.18939995766,0.538999938965,0.791485244315,0.837317725788,entropy,,sqrt,5,300,"{'max_features': 'sqrt', 'n_estimators': 300, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5}",144,0.760765550239,0.837477258945,0.815347721823,0.839393939394,0.831325301205,0.831113801453,0.78102189781,0.832125603865,0.768472906404,0.846478025286,0.294909230558,0.0234093367577,0.0273893570174,0.00554425843339
538,10.0319999695,0.855400037766,0.791969037252,0.836110336849,entropy,,sqrt,5,500,"{'max_features': 'sqrt', 'n_estimators': 500, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5}",142,0.758373205742,0.833838690115,0.815347721823,0.837575757576,0.833734939759,0.834140435835,0.783454987835,0.833937198068,0.768472906404,0.841059602649,0.510704238581,0.0428979924087,0.0284884455781,0.00284274905383
539,20.1770000458,1.77460002899,0.793904208999,0.837317706473,entropy,,sqrt,5,1000,"{'max_features': 'sqrt', 'n_estimators': 1000, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 5}",131,0.765550239234,0.83565797453,0.815347721823,0.836363636364,0.836144578313,0.833535108959,0.783454987835,0.838768115942,0.768472906404,0.842263696568,0.91054661445,0.0857312475902,0.0276101529071,0.0029846108457
540,1.8484000206,0.165600013733,0.780358006773,0.817485394148,entropy,,sqrt,7,100,"{'max_features': 'sqrt', 'n_estimators': 100, 'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 7}",196,0.751196172249,0.818677986659,0.798561151079,0.82,0.81686746988,0.809322033898,0.778588807786,0.817632850242,0.756157635468,0.82179409994,0.0856191608714,0.00811414234802,0.0249419387682,0.00431213772863
